smiles	generation
CCc1ccc(nc1)C(O)COc1ccc(CC(SC(N)=O)C([O-])=O)cc1	2
COCCCOc1cc(CC(CC(N)C(=O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)(C)O)C(C)C)ccc1OC	2
COc1ccc(CC(CC(=O)C(O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)cc1OCCC=O	2
Cc1ccc(cc1Cc1ccc(-c2ccc(F)cc2)s1=O)C1OC(CO)C(=O)C(O)C1O	2
CCCCC(=O)N(CC([O-])=O)Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1	2
Nc1ccc(Cl)c(c1)C(F)(F)F	2
[O-]C=O	2
COc1c(C)cnc(CS(=O)(=O)c2nc3ccc(O)cc3[nH]2)c1C	2
CN1CCN2C(C1)C(=O)\C(Cc1cccnc21)=C/C=C(/O)C([O-])=O	2
OC1CC(CCC1c1ccc(Cl)cc1)c1c(O)c2ccccc2c(=O)oc1=O	2
[O-]C(=O)C(=O)c1ccccc1Cl	2
COC(=O)NCC(C)(C)C	2
OCCOCCOCCOCCOCCOC1CCC2(O)C(=O)Cc3ccc(O)c4OC1C2(CCNCC=C)c34	2
COC(=O)NC(C(=O)NN(CC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)OC)C(C)(C)CO)Cc1ccc(cc1)-c1ccccn1)C(C)(C)C	2
OCCOC1CCC2(O)C3Cc4ccc(O)c(O)c4C2(CCN3CC=C)C1O	2
CCN	2
Nc1c(F)cc(O)c(O)c1Cl	2
Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2cc(nc(C)n2)N2CCNCC2)s1=O	2
Oc1ccc2CC(NCC=C)C3(O)CCC(OCCOCCOCCOCC=O)C4Oc1c2C34CC=O	2
Oc1cccc(-c2ccc(C=O)cc2)c1-c1nn[nH]n1	2
OC1C2N(C(c3[nH]c4ccccc4c13)c1ccc3OCOc3c1)C(=O)CNC2=O	2
C1CNCCN1	2
OCCOCCOCCOCCOC1CCC2(O)C(Cc3ccc(O)c4OC1C2(CC=O)c34)NCC=C	2
Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2cc(NCCNCC=O)nc(C)n2)s1	2
COC(CC(O)CCC(C)C(=O)C(=O)C(=O)N1CCCCC1C([O-])=O)C(\C)=C/C=C/C=C\C(C)CC(C)C(=O)C(OC)C(O)C(\C)=C/C(C)C(=O)CC(O)C(C)CC1CCC(OP(C)(C)=O)C(C1)OC	2
Oc1cc2CC3N(CC=C)CCC45C(Oc(c24)c1O)C(=O)CCC35O	2
Cc1nc(NCCN(CCO)CC([O-])=O)cc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)n1	2
COc1ccc(CC(CC(=O)C(O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)cc1OCCCO	2
Cc1c(Nc2nccc(n2)-c2cccnc2)cc(C(=O)Nc2cc(cc(c2)C(F)(F)F)-n2cnc(CO)c2)c(O)c1O	2
COCCOCCOCCOCCOCCOCCOCCOC1CCC2(O)C3Cc4ccc(O)c5OC1C2(CCN3CC(O)CO)c45	2
Oc1ccc2c(C=O)cccc2c1O	2
[O-]C(=O)c1ccccc1C(=O)C(=O)CC1CCC(CC1)c1ccc(Cl)cc1	2
CCOc1ccc(Cc2cc(ccc2Cl)C2OC(CO)C(O)C(=O)OC2O)cc1	2
OCCOCCOCCOCCOCCOCCOCCOC1CCC2(O)C(Cc3ccc(O)c4OC1C2(CC=O)c34)NCC=C	2
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(=O)CC2(C)C1(OC(=O)c1ccc(O)o1)C(=O)CCl	2
CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCC=O)C(O)C3=O)c2n1	2
COCCOCCOCCOCCOCCOCCOCC([O-])=O	2
OCc1ccccc1O	2
Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2cc(NCC=O)nc(C)n2)s1	2
COCCOCCOCCOCCOCCOCCOCCOC1CCC2(O)C(=O)Cc3ccc(O)c4OC1C2(CCN)c34	2
O=CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1	2
CN(CCN)CC=O	2
OC1C(O)C(OC(C1O)c1ccc(Cl)c(Cc2ccc(O)cc2)c1)C=O	2
COCCCOc1cc(CC(CC(=O)C(O)CC(C(C)C)C(N)=O)C(C)C)ccc1OC	2
OC1C(CCC2(O)C3Cc4ccc(O)c(O)c4C12CCN3CC=C)OCCOCC=O	2
CCOc1ccc(Cc2cc(ccc2Cl)C(=O)C(O)C(O)C(O)C(O)C=O)cc1	2
Nc1ccccc1S(=O)c1ccccc1C(=O)N1CCN(CCOCCO)CC1	2
CCCC(=O)C(=O)N(Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1)C(C(C)C)C([O-])=O	2
NCc1cccc2ccccc12	2
COC1CC(CC(C)C2CC(=O)C(C)C(O)C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C(C)C(CC(=O)CCC(C)C(=O)C(=O)C(=O)N3CCCCC3C(=O)O2)OC)CCC1OP(C)(C)=O	2
COc1ccc(CC(CC(N)C(O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)cc1OCCC([O-])=O	2
NC(=O)SC(Cc1ccc(O)cc1)C([O-])=O	2
CNCC=O	2
[O-]C(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)c(F)c2)ccn1	2
NCCC(=O)c1ccccc1	2
COCCCOc1cc(CC(CC(N)C(=O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)(C)O)ccc1OC	2
CCN(C)C(=O)Oc1cccc(c1)C(C)N	2
O=CC1CO1	2
[O-]C(=O)c1ccc(F)cc1F	2
COCCCOc1cc(CC(CC(N)C(O)CC(C(C)C)C(N)=O)C(C)C)ccc1O	2
NC(=O)c1ccc(cc1)C(O)Cc1c[nH]c2nc(N)[nH]c(=O)c12	2
CNCC1N(CC=O)c2ncccc2Cc2ccc(O)c(O)c12	2
COCCCOc1cc(CC(O)(CC(N)C(=O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)ccc1OC	2
Oc1ccc2CC3N(CC=C)CCC45C(Oc1c24)C(CCC35O)OCCOCC([O-])=O	2
OCCOCCOCCOC1CCC2(O)C3Cc4ccc(O)c(O)c4C2(CCN3CC=C)C1O	2
Cc1ccc(cc1Nc1nccc(n1)-c1cccnc1)C(=O)Nc1cc(cc(c1)C(F)(F)F)-n1cnc(C=O)c1	2
Oc1ccc(cc1)C1N(C(=O)C1(O)CCC(=O)c1ccc(F)cc1)c1ccc(F)cc1	2
OCCOCCOCCOCCOCCO	2
Cc1ccccc1OC(C(O)C=O)c1ccccc1	2
Oc1ccc2CC3N(CC=C)CCC45C(Oc1c24)C(CCC35O)OCC([O-])=O	2
Oc1ccc2CC3N(CC=C)CCC45C(Oc1c24)C(CCC35O)OCCOCCOCCOCCOCCOCC([O-])=O	2
CCC12CC(=C)C(=O)C(CCc3cccc(O)c3O)C1CCC2(O)C#C	2
NC(=O)CCCCCC(O)C(=O)NO	2
Oc1ccc2CC3N(CC=C)CCC45C(Oc1c24)C(CCC35O)OCCOCCOCCOCC([O-])=O	2
ONC(=O)CCCCC([O-])=O	2
Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2cc(nc(C)n2)N2CCN(CC=O)CC2)s1=O	2
OCCOCCOCCOCCOCCOCCOCCOC1CCC2(O)C(=O)Cc3ccc(O)c4OC1C2(CCNCC=C)c34	2
COC(CC(=O)CCC(C)C(=O)C(=O)C(=O)N1CCCCC1C([O-])=O)C(\C)=C/C=C/C=C\C(C)CC(C)C(=O)C(OC)C(O)C(\C)=C/C(C)C(=O)CC(O)C(C)CC1CCC(OP(C)(C)=O)C(C1)OC	2
Cc1ccc(cc1Cc1ccc(-c2ccc(F)cc2)s1=O)C1OC(C=O)C(O)C(O)C1O	2
COCCOCCOCCOCCOCCOCCOCCOC1CCC2(O)C(Cc3ccc(O)c4OC1C2(CC([O-])=O)c34)NCC=C	2
OCCOC1CCC2(O)C3Cc4ccc(O)c5OC1C2(CCN3)c45	2
CC(C)(CN)C([O-])=O	2
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)OC(=O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl	2
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(=O)CC2(C)C1(O)C(=O)CCl	2
OCCOCCOCCOC1CCC2(O)C3Cc4ccc(O)c5OC1C2(CCN3)c45	2
OCCOCCOC1CCC2(O)C3Cc4ccc(O)c5OC1C2(CCN3)c45	2
CN1CCN(CC1)C(=O)c1cc(C)sc1Nc1cccc(O)c1O	2
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C1OC(CO)C(=O)C(=O)C1O	2
CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCC([O-])=O)C(O)C3O)c2n1	2
COCCCOc1cc(CC(CC(N)C(O)CC(C(C)C)C([O-])=O)C(C)C)ccc1O	2
CC(C)(C=O)C([O-])=O	2
OCc1ccccc1OC(CC=O)c1ccccc1	2
CCCC1OC2CC3C4CCC5=COC(=O)C=CC5(C)C4C(=O)CC3(C)C2(O1)C(=O)CO	2
COCCCOc1cc(CC(CC(=O)C(=O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)ccc1OC	2
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccc(O)o1)C(=O)CO	2
CC#CC(=O)N1CCCC1c1nc(-c2ccccc2)c2c(N)nccn12	2
CCCS(=O)(=O)c1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1	2
CNCCN1C(C=O)c2ccccc2Cc2cc(O)c(O)nc12	2
CC1CCOC2CN(\C=C(/C(N)=O)C(=O)C([O-])=O)C(=O)C(=O)N12	2
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C1OC(CO)C(O)C(=O)C1=O	2
Oc1ccc2CC3N(CC4CO4)CCC45C(Oc1c24)C(CCC35O)OCCOCCOCCOCCOCCOCCOCC=O	2
OC1C(O)C(CC1OCC=O)n1nnc2c(NC3CC3c3ccc(F)c(F)c3)nc(S)nc12	2
COCCOCCOCCOCCOCCOCC([O-])=O	2
Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N1CCN(CC([O-])=O)CC1	2
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C1OC(CO)C(=O)C(O)C1=O	2
COCCCOc1cc(CC(CC(=O)C(O)CC(C(C)C)C([O-])=O)C(C)C)ccc1OC	2
COCCOCCOCCOCCOCCOCCOCCOC1CCC2(O)C(N)Cc3ccc(O)c4OC1C2(CC=O)c34	2
CCCCC(N)=O	2
NCCC(=O)c1cccs1	2
Cc1cc2c(Nc3ccccc3NC2=O)s1=O	2
Oc1ccc2CC(NCC=C)C3(O)CCC(OCCOCCOCCOCCOCC=O)C4Oc1c2C34CC=O	2
NCCN(CCOCCO)CC=O	2
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C1OC(C(O)C(O)C1O)C([O-])=O	2
Oc1ccc2CC3NCCC45C(Oc1c24)C(CCC35O)OCCOCCOCCOCCOCC=O	2
[O-]C(=O)C(=O)C([O-])=O	2
CC(C)(C)C(N)C(=O)NN(CC(O)C(N)Cc1ccccc1)Cc1ccc(cc1)-c1ccccn1	2
CCCC(O)C(=O)NCc1ccc(cc1)-c1ccccc1-c1nn[nH]n1	2
CC12CCC3=C(CCO)\C(CCC3C1CCC2(O)CC#N)=C/C([O-])=O	2
OCCOCCOC1CCC2(O)C3Cc4ccc(O)c(O)c4C2(CCN3CC=C)C1O	2
Oc1ccc(o1)C([O-])=O	2
CC(C)(CO)C#CC=CC=O	2
OCCN1CCN(CC1)C1=Nc2ccccc2S(=O)c2ccccc12	2
CCOc1ccc(Cc2cc(ccc2Cl)C(O)C(O)C(=O)C(O)C(=O)CO)cc1	2
OCCOCCOC1CCC2(O)C(Cc3ccc(O)c4OC1C2(CC=O)c34)NCC=C	2
COC(CC1CCC(C)C(O)(O1)C(=O)C(=O)N1CCCCC1C([O-])=O)C(\C)=C/C=C/C=C\C(C)CC(C)C(=O)C(=O)C(O)C(\C)=C/C(C)C(=O)CC(O)C(C)CC1CCC(OP(C)(C)=O)C(C1)OC	2
CNCCC(Oc1cccc2ccccc12)C1=CC=CS1(=O)=O	2
COCCCOc1cc(CC(CC(N)C(=O)CC(C(C)C)C(=O)NCC(C)(C)C([O-])=O)C(C)C)ccc1OC	2
NC(S)=O	2
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C1OC(CO)C(O)C(=O)OC1O	2
CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(O)C(=O)C3O)c2n1	2
CCOc1ccc(Cc2cc(ccc2Cl)C(=O)C(=O)C(O)C(O)C(O)CO)cc1	2
COC(C(O)C(\C)=C/C(C)C(=O)CC(O)C(C)CC1CCC(OP(C)(C)=O)C(C1)OC)C(=O)C(C)CC(C)\C=C/C=C/C=C(/C)C(=O)CC1CCC(C)C(O)(O1)C(=O)C(=O)N1CCCCC1C([O-])=O	2
COc1ccc(CC(CC(N)C(O)CC(C(C)C)C(=O)NCC(C)(C)C([O-])=O)C(C)C)cc1OCCC=O	2
NCC=C	2
CCCS(=O)c1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(=O)C3O)c2n1	2
COCCOCCOCCOCCOCCOCCOCCOC1CCC2(O)C(=O)Cc3ccc(O)c4OC1C2(CC=O)c34	2
Cc1[nH]c2ccc(O)c(O)c2c1CC=O	2
CNCc1cccc2ccc(O)c(O)c12	2
Oc1ccc2cccc(C=O)c2c1O	2
Cc1nc(Nc2ncc(C([O-])=O)s2=O)cc(n1)N1CCN(CCO)CC1	2
CCCCCCCCCCCC(CC(O)C(CCCCCC)C([O-])=O)OC(=O)C(N)CC(C)C	2
CNc1nc(C(C)C)c(C=CC(O)CC(O)CC([O-])=O)c(n1)-c1ccc(F)c(O)c1O	2
Oc1cc2Cc3cccnc3N3CCNCC3c2cc1O	2
COC(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)CN(Cc1ccc(cc1)-c1ccccn1)NC(=O)C(NC(=O)OC)C(C)(C)CO)C(C)(C)C	2
OC1CCC2(O)C3Cc4ccc(O)c5OC1C2(CCN3CC1CO1)c45	2
CCC12CC(=C)C(=O)OC(CCc3cccc(O)c3)C1CCC2(O)C#C	2
[O-]C(=O)COCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12	2
CCCCC([O-])=O	2
OCCOCCOCCOCCOCCOC1CCC2(O)C3Cc4ccc(O)c5OC1C2(CCN3)c45	2
OCCC=O	2
Nc1ccccc1Sc1ccccc1C(=O)N(CCNCCOCCO)CC=O	2
CCCC(O)C(=O)N(CC(C)C)Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1	2
CC(C)(C([O-])=O)c1ccc(cc1)C(O)CCC([O-])=O	2
Oc1ccc2CC3NCCC45C(Oc1c24)C(CCC35O)OCCOCCOCC=O	2
CC(C)(C)C(N)C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(cc1)-c1ccccn1)NC(=O)C(N)C(C)(C)C	2
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C(=O)C(O)C(O)C(O)C(=O)CO	2
NC12CC3CC(O)(C1)CC(O)(C3)C2	2
OCCOCCOCCOCCOCCOCCOCC=O	2
OCC1OC(C(O)C(=O)C1O)c1ccc(Cl)c(Cc2ccc(O)cc2)c1	2
Cc1ccc(cc1Cc1ccc(-c2ccc(F)cc2)s1=O)C(=O)C(O)C(O)C(O)C(O)CO	2
OCC([O-])=O	2
Oc1cc(C=O)ccc1-c1ccccc1-c1nn[nH]n1	2
CCOc1ccc(Cc2cc(ccc2Cl)C(=O)C(O)C(O)C(O)C(=O)CO)cc1	2
[O-]C(=O)C(=O)CC=C	2
CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(=O)C3=O)c2n1	2
COCCOCCOCC([O-])=O	2
CC1CCOC(C=O)N1C(=O)c1[nH]cc(C([O-])=O)c(=O)c1O	2
Oc1ccc(Cl)c(C(N2CCc3sccc3C2)C([O-])=O)c1O	2
CCCC1OC2CC3C4CCC5=COC(=O)CC(O)C5(C)C4C(O)CC3(C)C2(O1)C(=O)CO	2
CNCCNCC=O	2
CCCC(O)C(=O)N(Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1)C(=O)C1(N)CCCC1	2
CN1CCNc2nc(O)c(O)cc2Cc2ccccc2C(=O)C1	2
CCCCCCCCc1ccc(CC(O)C(N)(CO)C=O)cc1	2
OCCOCCOCCOCCOC1CCC2(O)C(=O)Cc3ccc(O)c4OC1C2(CCNCC=C)c34	2
O=CCOCCOCCOCCOCCOCC=O	2
COC(=O)NC(C(=O)NN(CC(=O)C(N)Cc1ccccc1)Cc1ccc(cc1)-c1ccccn1)C(C)(C)C	2
CC(C(=C)Nc1nccc(n1)-c1cccnc1)C(=O)C([O-])=O	2
Cc1[nH]c2ccc(O)c(O)c2c1CCN	2
CCCS(=O)c1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCC=O)C(O)C3O)c2n1	2
CC(C)(C)C(N)C([O-])=O	2
Clc1ccc(cc1)C1CCC(CC1)C1C(=O)OC(=O)c2ccccc2C1=O	2
OCCOCCOCCOCCOCCOC1CCC2(O)C3Cc4ccc(O)c5OC1C2(CCN3CC1CO1)c45	2
OCc1[nH]c2ccccc2c1CC=O	2
Oc1ccc2CC(NCC=C)C3(O)CCC(OCCOCCOCC=O)C4Oc1c2C34CC=O	2
Oc1ccc2CC3NCCC45C(Oc1c24)C(CCC35O)OCCOCCOCCOCCOCCOCCOCC=O	2
[O-]C(=O)c1ccc(cc1)-c1ccccc1-c1nn[nH]n1	2
Oc1ccc2CC(NCC=C)C3(O)CCC(OCCOCCOCCOCCOCCOCCOCC=O)C4Oc1c2C34CC=O	2
CC(CC=O)N1C(O)Cn2cc(C(=O)NCc3ccc(F)cc3F)c(=O)c(O)c2C1=O	2
CC(C)C([O-])=O	2
CCCCC(=O)NCC(C)C	2
COCC(O)C=O	2
OCCOCCOCCOCCOCCOCCOC1CCC2(O)C3Cc4ccc(O)c(O)c4C2(CCN3CC=C)C1O	2
CC#CC(=O)N1CCCC1c1nc(-c2ccc(O)c(O)c2)c2c(N)nccn12	2
NCC1N(CC=O)c2ncccc2Cc2ccccc12	2
CC1CCOC(C=O)N1C(=O)c1[nH]cc(C(N)=O)c(=O)c1O	2
COCCOCCOCCOCC([O-])=O	2
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C1OC(CO)C(=O)OC(O)C1O	2
OC12CC3CC(O)(C1)CC(C3)(C2)NCC(=O)N1CCCC1C([O-])=O	2
NCNc1cc(Cl)c(cc1O)S(N)(=O)=O	2
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cc(C)c(C3CCNCC3)c(O)c2O)ncc1Cl	2
COCCOCCOCCOCCOCCOCCOCCOC1CCC2(O)C(Cc3ccc(O)c(O)c3C2(CC=O)C1O)NCC=C	2
O=CCN1C(C=O)c2ccccc2Cc2cccnc12	2
Cc1nc(Nc2ncc(s2)C([O-])=O)cc(n1)N(CCNCCO)CC=O	2
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(=O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CO	2
Oc1ccc2CC(NCC=C)C3(O)CCC(=O)C4Oc1c2C34CC=O	2
OCCOCCNCCNCC=O	2
Nc1nc2[nH]cc(CCc3ccc(O)c(O)c3)c2c(=O)[nH]1	2
OCCOCCOCCOCCOCCOCCOCCOC1CCC2(O)C3Cc4ccc(O)c5OC1C2(CCN3)c45	2
COc1ccc2nc([nH]c2c1)S(=O)(=O)Cc1ncc(CO)c(OC)c1C	2
CN1CCN(CC1)C(=N\c1cccc(O)c1O)\c1cc(C)s(=O)c1N	2
NC(=O)c1cc(Oc2ccc(N)c(F)c2)ccn1	2
O=CCOCC=O	2
COC1CC(CC(C)C2CC(=O)C(C)C(=O)C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C(C)C(CC3CCC(C)C(O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)OC)CCC1OP(C)(C)=O	2
CNCCN(CC=O)C(=O)c1cc(C)sc1Nc1ccccc1N	2
CCOc1ccc(Cc2cc(ccc2Cl)C2OC(CO)C(=O)OC(O)C2O)cc1	2
CCOc1ccc(Cc2cc(ccc2Cl)C2OC(CO)C(=O)C(O)C2=O)cc1	2
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C1OC(CO)C(O)C(O)C(=O)O1	2
OCCOCCOCCOCCOCCOC1CCC2(O)C(Cc3ccc(O)c4OC1C2(CC=O)c34)NCC=C	2
CC(O)c1ccc(CCOc2ccc(CC(SC(N)=O)C([O-])=O)cc2)nc1	2
OCCOCCN1CCN(CC1)C(=O)c1ccccc1Sc1cccc(O)c1O	2
[O-]C(=O)C(NCc1ccsc1CC=O)c1ccccc1Cl	2
CC(C)Oc1cc(C(CCN)CC([O-])=O)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1	2
CC(C)CN(Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1)C(=O)CCCCO	2
OCC(=O)C(O)C(O)C(O)C(O)c1ccc(Cl)c(Cc2ccc(O)cc2)c1	2
CC(C)(C([O-])=O)c1ccc(cc1)C(=O)CCCN1CCC(O)(CC1)C(O)(c1ccccc1)c1ccccc1	2
O=CCOCCOCCOCC=O	2
COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(cc1)-c1ccccn1)NC(=O)C(=O)C(C)(C)C)C(C)(C)C	2
COCCCOc1cc(CC(CC(N)C(=O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)ccc1O	2
NCC(=O)N1C(Cc2c([nH]c3ccccc23)C1c1ccc2OCOc2c1)C([O-])=O	2
COc1ccc2nc([nH]c2c1)S(=O)(=O)Cc1ncc(C)c(OC)c1CO	2
Cc1cc(C([O-])=O)c(Nc2ccccc2N)s1	2
NCCC(Oc1cccc2ccccc12)c1cccs1=O	2
CCCS(=O)c1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3=O)c2n1	2
Oc1ccc2CC3N(CC=C)CCC45C(Oc1c24)OC(=O)CCC35O	2
ONC(=O)C=Cc1ccc(cc1)C([O-])=O	2
CC(CO)CC(NC=O)C([O-])=O	2
Oc1ccc(-c2nn[nH]n2)c(c1)-c1ccc(C=O)cc1	2
Oc1ccc2CC3NCCC45C(Oc1c24)C(CCC35O)OCCOCCOCCOCCOCCOCC=O	2
OC(CC1C(N(C1=O)c1ccc(F)cc1)c1ccc(O)cc1)C(=O)c1ccc(F)cc1	2
COC1CC(CC(C)C2CC(=O)C(C)C(O)C(C)C(=O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C(C)C(CC3CCC(C)C(O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)OC)CCC1OP(C)(C)=O	2
COc1ccc(CC(CC(N)C(O)CC(C(C)C)C(=O)NCC(C)(C)C([O-])=O)C(C)C)cc1OCCCO	2
CNCC(=O)c1ccccc1Cc1cccnc1NCC=O	2
O=C1Nc2ccccc2S(=O)c2ccccc12	2
OCCOCCN1CCN(CC1)C1=Nc2ccccc2S(=O)(=O)c2ccccc12	2
OCCOCCOCCOCCOCCOC1CCC2(O)C3Cc4ccc(O)c(O)c4C2(CCN3CC=C)C1O	2
CC1CC(O)OC2Cn3cc(C([O-])=O)c(=O)c(O)c3C(=O)N12	2
Cc1ccccc1OC(CC([O-])=O)c1ccccc1	2
Cc1cn(cn1)-c1cc(NC(=O)c2ccc(CO)c(Nc3nccc(n3)-c3cnc(O)c(O)c3)c2)cc(c1)C(F)(F)F	2
Oc1c(C2CCC(O)(CC2)c2ccc(Cl)cc2)c(=O)oc(=O)c2ccccc12	2
CCc1ccc(CC([O-])=O)nc1	2
Oc1ccc2CC(=O)C3(O)CCC(OCCOCCOCCOCCOCC=O)C4Oc1c2C34CCNCC=C	2
CC(C)(O)C(=O)C([O-])=O	2
CN1CCN2C(C1)\C(=C\C=C(\O)C([O-])=O)C(=O)Cc1cccnc21	2
C\C(C([O-])=O)=C(/Nc1nccc(n1)-c1cccnc1)\C=C(/C([O-])=O)C(=O)Nc1cc(cc(c1)C(F)(F)F)-n1cnc(C)c1	2
COC(=O)NC(C([O-])=O)C(C)(C)CO	2
Oc1ccc2CC3N(CC4CO4)CCC45C(Oc1c24)C(CCC35O)OCC=O	2
COC(CC1CCC(C)C(O)(O1)C(=O)C(=O)N1CCCCC1C([O-])=O)C(\C)=C/C=C/C=C\C(C)CC(C)C(=O)C(O)C(O)C(\C)=C/C(C)C(=O)CC(O)C(C)CC1CCC(OP(C)(C)=O)C(C1)OC	2
O=CCOCCOCCOCCOCC=O	2
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C1OC(C=O)C(O)C(O)C1=O	2
CC(C)(O)C(N(Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1)C(=O)CCCCO)C([O-])=O	2
Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N(CCN)CC=O	2
CCCC(O)C(=O)N(Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1)C(C([O-])=O)C(C)(C)O	2
CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4OC(=O)CC3(C)C2(O1)C(=O)CO	2
Nc1nc2[nH]cc(CC(O)c3ccc(cc3)C([O-])=O)c2c(=O)[nH]1	2
Nc1cc(Cl)c(cc1S([O-])(=O)=O)S(N)(=O)=O	2
CC(N(C)C)c1ccc(O)c(O)c1	2
CC1CC(O)OC2Cn3cc(C(N)=O)c(=O)c(O)c3C(=O)N12	2
CC(N(C)C)c1cc(O)ccc1O	2
CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2=O	2
OCCCCC1=NC2(CCCC2)C(=O)N1	2
Cc1cn(cn1)-c1cc(NC(=O)c2ccc(C)c(Nc3nccc(n3)C(\CC([O-])=O)=C/NC(O)=O)c2)cc(c1)C(F)(F)F	2
Oc1ccc2CC(=O)C3(O)CCC(OCCOCCOCC=O)C4Oc1c2C34CCNCC=C	2
Oc1c(O)c2c(NCNS2(=O)=O)cc1Cl	2
CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(=O)C(O)C3=O)c2n1	2
CCCCC(=O)N(Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1)CC(C)(C)O	2
CN(CC=O)CC1Nc2ncccc2Cc2ccc(O)c(O)c12	2
CCOc1ccc(Cc2cc(ccc2Cl)C(=O)C(O)C(O)C(=O)C(O)CO)cc1	2
O=CCOCCN1CCN(CC1)C1=Nc2ccccc2S(=O)c2ccccc12	2
Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N(CCNCCO)CC([O-])=O	2
Nc1nc2[nH]cc(CCc3ccc(C([O-])=O)c(O)c3O)c2c(=O)[nH]1	2
Oc1ccc2CC(=O)C3(O)CCC(OCCOCCOCCOCCOCCOCC=O)C4Oc1c2C34CCNCC=C	2
